Date,Value,Daily Return,Total Return,adjclose,IWM Daily Return,IWM Total Return
2022-02-08,754887.859664917,0.027713397986491417,-0.245112140335083,202.3622283935547,0.017054553558514485,-0.08851425128298285
2022-02-09,795001.6125917435,0.05313869128142068,-0.2049983874082565,206.2046813964844,0.018987995108735944,-0.07120696434466156
2022-02-10,781485.4950809479,-0.017001371188081538,-0.2185145049190521,203.0408935546875,-0.015342948668142342,-0.08545738821404958
2022-02-11,757452.659456253,-0.030752759681362263,-0.24254734054374694,200.9849395751953,-0.010125812310506022,-0.09471787505095397
2022-02-14,762766.3304519653,0.00701518560846659,-0.2372336695480347,200.2863006591797,-0.00347607595619992,-0.09786470447906692
2022-02-15,797646.1424636841,0.04572804359501714,-0.20235385753631596,205.65576171875,0.02680892822873271,-0.07367942408883976
2022-02-16,764398.0573549271,-0.0416827504563162,-0.23560194264507295,206.0849151611328,0.0020867562318516164,-0.07174641885436472
2022-02-17,722416.1106719971,-0.05492157689175925,-0.27758388932800293,200.80528259277344,-0.025618724030486928,-0.09552709118004588
2022-02-18,694644.5520620346,-0.038442606968066007,-0.30535544793796543,199.0786895751953,-0.008598344601718488,-0.1033040609329986
2022-02-22,669331.1272230148,-0.036440831161602794,-0.3306688727769852,196.27420043945312,-0.014087339743528382,-0.11593612127327757
2022-02-23,643567.9017734528,-0.0384910015412715,-0.3564320982265472,192.60140991210935,-0.018712548664676754,-0.1324792096266343
2022-02-24,687481.8186378479,0.06823509491909618,-0.31251818136215215,197.6514892578125,0.026220365406502966,-0.10973249750530645
2022-02-25,715427.8279352188,0.04064981580566318,-0.28457217206478114,202.1027374267578,0.02252069127159073,-0.08968305793249332
2022-02-28,732217.3788366318,0.023467847134027497,-0.26778262116336826,202.921142578125,0.0040494510949600215,-0.08599677399467753
2022-03-01,712063.6966600418,-0.02752417896528314,-0.28793630333995823,199.09864807128903,-0.018837339758050575,-0.10321416330289401
2022-03-02,706001.8487243652,-0.00851306977747901,-0.2939981512756348,203.8393402099609,0.023810770111178492,-0.08186100190633849
2022-03-03,668597.3265371323,-0.05298077087874076,-0.3314026734628678,201.4240875244141,-0.011848805451680877,-0.09273985227235149
2022-03-04,628483.601650238,-0.05999683710172066,-0.3715163983497619,198.2702789306641,-0.015657554329830292,-0.10694532732668693
2022-03-07,604883.4738001823,-0.037550904730191514,-0.39511652619981763,193.3399658203125,-0.024866627196685087,-0.12915258493831183
2022-03-08,610688.4333848953,0.009596822919038184,-0.3893115666151047,194.40786743164065,0.005523439537175934,-0.1243425118951127
2022-03-09,641772.6385374069,0.050900268374528546,-0.35822736146259304,199.88710021972656,0.02818421322384279,-0.09966279453931004
2022-03-10,637285.6309537888,-0.006991584424421715,-0.36271436904621124,199.52780151367188,-0.0017975082216897809,-0.10128115806841886
2022-03-11,610882.6976485252,-0.04143029753510641,-0.3891173023514748,196.34405517578125,-0.01595640464004444,-0.11562147956791136
2022-03-14,565478.4451131821,-0.07432564829568433,-0.434521554886818,192.3319549560547,-0.020434029520958186,-0.133692896362122
2022-03-15,590959.1491112709,0.04506043372349722,-0.4090408508887291,195.3959197998047,0.015930607290141063,-0.11989209810140744
2022-03-16,639249.622218132,0.0817154166738665,-0.360750377781868,201.54383850097656,0.03146390522110587,-0.09220046649172364
2022-03-17,661096.6527032852,0.034176055371524905,-0.3389033472967148,204.70762634277344,0.015697765137987707,-0.07795004262233585
2022-03-18,684359.8763885498,0.03518883901489911,-0.3156401236114502,206.86338806152344,0.010530930172285125,-0.0682399989058331
2022-03-21,663252.8393583298,-0.030842014206917567,-0.3367471606416702,205.03697204589844,-0.00882909263325904,-0.07646659426745905
2022-03-22,693384.3863930702,0.045429955586607784,-0.3066156136069298,207.09292602539065,0.010027235376027566,-0.06720610743055444
2022-03-23,678232.5926403999,-0.02185193963118881,-0.3217674073596001,203.4999847412109,-0.01734941580640581,-0.08338953653441761
2022-03-24,692943.5717453957,0.02169016833550419,-0.30705642825460433,205.83999633789065,0.011498829347115214,-0.07284958923724671
2022-03-25,656361.7530984879,-0.05279191573242392,-0.3436382469015121,206.1199951171875,0.001360273922844435,-0.07158841071093147
2022-03-28,665607.7810907364,0.014086786666957396,-0.3343922189092636,206.19000244140625,0.00033964353714899254,-0.07127308171481517
